Date	Temperature [°C]
'06-Nov-2024 02:43:50'	17.698
'06-Nov-2024 03:43:50'	17.641
'06-Nov-2024 04:43:50'	17.585
'06-Nov-2024 05:43:50'	17.585
'06-Nov-2024 06:43:50'	17.53
'06-Nov-2024 07:43:50'	17.474
'06-Nov-2024 08:43:50'	17.417
'06-Nov-2024 09:43:50'	17.418
'06-Nov-2024 10:43:50'	17.418
'06-Nov-2024 11:43:50'	17.586
'06-Nov-2024 12:43:50'	17.642
'06-Nov-2024 13:43:50'	17.732
'06-Nov-2024 14:43:50'	17.809
'06-Nov-2024 15:43:50'	17.809
'06-Nov-2024 16:43:50'	17.865
'06-Nov-2024 17:43:50'	17.922
'06-Nov-2024 18:43:50'	17.977
'06-Nov-2024 19:43:50'	17.865
'06-Nov-2024 20:43:50'	17.698
'06-Nov-2024 21:43:50'	17.586
'06-Nov-2024 22:43:50'	17.53
'06-Nov-2024 23:43:50'	17.418
'07-Nov-2024 00:43:50'	17.362
'07-Nov-2024 01:43:50'	17.306
'07-Nov-2024 02:43:50'	17.306
'07-Nov-2024 03:43:50'	17.25
'07-Nov-2024 04:43:50'	17.194
'07-Nov-2024 05:43:50'	17.083
'07-Nov-2024 06:43:50'	17.027
'07-Nov-2024 07:43:50'	17.026
'07-Nov-2024 08:43:50'	16.97
'07-Nov-2024 09:43:50'	16.97
'07-Nov-2024 10:43:50'	17.026
'07-Nov-2024 11:43:50'	16.97
'07-Nov-2024 12:43:50'	17.083
'07-Nov-2024 13:43:50'	17.194
'07-Nov-2024 14:43:50'	17.306
'07-Nov-2024 15:43:50'	17.417
'07-Nov-2024 16:43:50'	17.417
'07-Nov-2024 17:43:50'	17.418
'07-Nov-2024 18:43:50'	17.53
'07-Nov-2024 19:43:50'	17.418
'07-Nov-2024 20:43:50'	17.251
'07-Nov-2024 21:43:50'	17.194
'07-Nov-2024 22:43:50'	17.082
'07-Nov-2024 23:43:50'	17.027
'08-Nov-2024 00:43:50'	16.915
'08-Nov-2024 01:43:50'	16.859
'08-Nov-2024 02:43:50'	16.858
'08-Nov-2024 03:43:50'	16.747
'08-Nov-2024 04:43:50'	16.691
'08-Nov-2024 05:43:50'	16.746
'08-Nov-2024 06:43:50'	16.636
'08-Nov-2024 07:43:50'	16.579
'08-Nov-2024 08:43:50'	16.635
'08-Nov-2024 09:43:50'	16.58
'08-Nov-2024 10:43:50'	16.579
'08-Nov-2024 11:43:50'	16.691
'08-Nov-2024 12:43:50'	16.859
'08-Nov-2024 13:43:50'	16.859
'08-Nov-2024 14:43:50'	16.97
'08-Nov-2024 15:43:50'	17.082
'08-Nov-2024 16:43:50'	17.194
'08-Nov-2024 17:43:50'	17.138
'08-Nov-2024 18:43:50'	17.25
'08-Nov-2024 19:43:50'	17.082
'08-Nov-2024 20:43:50'	17.139
'08-Nov-2024 21:43:50'	17.026
'08-Nov-2024 22:43:50'	16.97
'08-Nov-2024 23:43:50'	16.97
'09-Nov-2024 00:43:50'	16.915
'09-Nov-2024 01:43:50'	16.859
'09-Nov-2024 02:43:50'	16.803
'09-Nov-2024 03:43:50'	16.747
'09-Nov-2024 04:43:50'	16.746
'09-Nov-2024 05:43:50'	16.747
'09-Nov-2024 06:43:50'	16.746
'09-Nov-2024 07:43:50'	16.711
'09-Nov-2024 08:43:50'	16.691
'09-Nov-2024 09:43:50'	16.803
'09-Nov-2024 10:43:50'	16.803
'09-Nov-2024 11:43:50'	16.86
'09-Nov-2024 12:43:50'	16.971
'09-Nov-2024 13:43:50'	17.027
'09-Nov-2024 14:43:50'	17.083
'09-Nov-2024 15:43:50'	17.195
'09-Nov-2024 16:43:50'	17.139
'09-Nov-2024 17:43:50'	17.082
'09-Nov-2024 18:43:50'	17.139
'09-Nov-2024 19:43:50'	17.026
'09-Nov-2024 20:43:50'	17.026
'09-Nov-2024 21:43:50'	16.97
'09-Nov-2024 22:43:50'	16.915
'09-Nov-2024 23:43:50'	16.803
'10-Nov-2024 00:43:50'	16.747
'10-Nov-2024 01:43:50'	16.635
'10-Nov-2024 02:43:50'	16.578
'10-Nov-2024 03:43:50'	16.579
'10-Nov-2024 04:43:50'	16.523
'10-Nov-2024 05:43:50'	16.466
'10-Nov-2024 06:43:50'	16.411
'10-Nov-2024 07:43:50'	16.355
'10-Nov-2024 08:43:51'	16.299
'10-Nov-2024 09:43:50'	16.411
'10-Nov-2024 10:43:50'	16.411
'10-Nov-2024 11:43:50'	16.579
'10-Nov-2024 12:43:50'	16.747
'10-Nov-2024 13:43:50'	16.803
'10-Nov-2024 14:43:50'	16.859
'10-Nov-2024 15:43:50'	16.914
'10-Nov-2024 16:43:50'	16.858
'10-Nov-2024 17:43:50'	16.859
'10-Nov-2024 18:43:50'	16.858
'10-Nov-2024 19:43:50'	16.802
'10-Nov-2024 20:43:50'	16.746
'10-Nov-2024 21:43:50'	16.691
'10-Nov-2024 22:43:50'	16.579
'10-Nov-2024 23:43:50'	16.523
'11-Nov-2024 00:43:50'	16.355
'11-Nov-2024 01:43:50'	16.243
'11-Nov-2024 02:43:50'	16.243
'11-Nov-2024 03:43:50'	16.188
'11-Nov-2024 04:43:50'	16.132
'11-Nov-2024 05:43:50'	16.075
'11-Nov-2024 06:43:50'	16.019
'11-Nov-2024 07:43:50'	16.02
'11-Nov-2024 08:43:50'	15.908
'11-Nov-2024 09:43:50'	16.075
'11-Nov-2024 10:43:50'	16.187
'11-Nov-2024 11:43:50'	16.523
'11-Nov-2024 12:43:50'	16.468
'11-Nov-2024 13:43:50'	16.467
'11-Nov-2024 14:43:50'	16.467
'11-Nov-2024 15:43:50'	16.522
'11-Nov-2024 16:43:50'	16.579
'11-Nov-2024 17:43:50'	16.579
'11-Nov-2024 18:43:50'	16.467
'11-Nov-2024 19:43:50'	16.411
'11-Nov-2024 20:43:50'	16.411
'11-Nov-2024 21:43:50'	16.355
'11-Nov-2024 22:43:50'	16.299
'11-Nov-2024 23:43:50'	16.243
'12-Nov-2024 00:43:50'	16.187
'12-Nov-2024 01:43:50'	16.131
'12-Nov-2024 02:43:50'	16.075
'12-Nov-2024 03:43:50'	16.019
'12-Nov-2024 04:43:50'	16.075
'12-Nov-2024 05:43:50'	16.075
'12-Nov-2024 06:43:50'	16.02
'12-Nov-2024 07:43:50'	16.019
'12-Nov-2024 08:43:50'	15.963
'12-Nov-2024 09:43:50'	16.019
'12-Nov-2024 10:43:50'	16.075
'12-Nov-2024 11:43:50'	16.243
'12-Nov-2024 12:43:50'	16.299
'12-Nov-2024 13:43:50'	16.299
'12-Nov-2024 14:43:50'	16.355
'12-Nov-2024 15:43:50'	16.355
'12-Nov-2024 16:43:50'	16.355
'12-Nov-2024 17:43:50'	16.355
'12-Nov-2024 18:43:50'	16.299
'12-Nov-2024 19:43:50'	16.243
'12-Nov-2024 20:43:50'	16.243
'12-Nov-2024 21:43:50'	16.186
'12-Nov-2024 22:43:50'	16.131
'12-Nov-2024 23:43:50'	16.075
'13-Nov-2024 00:43:50'	16.019
'13-Nov-2024 01:43:50'	15.964
'13-Nov-2024 02:43:50'	15.908
'13-Nov-2024 03:43:50'	15.964
'13-Nov-2024 04:43:50'	15.852
'13-Nov-2024 05:43:50'	15.796
'13-Nov-2024 06:43:50'	15.684
'13-Nov-2024 07:43:50'	15.684
'13-Nov-2024 08:43:50'	15.684
'13-Nov-2024 09:43:50'	15.74
'13-Nov-2024 10:43:50'	15.794
'13-Nov-2024 11:43:50'	15.908
'13-Nov-2024 12:43:50'	15.963
'13-Nov-2024 13:43:50'	16.019
'13-Nov-2024 14:43:50'	16.076
'13-Nov-2024 15:43:50'	16.075
'13-Nov-2024 16:43:50'	16.188
'13-Nov-2024 17:43:50'	16.186
'13-Nov-2024 18:43:50'	16.131
'13-Nov-2024 19:43:50'	15.908
'13-Nov-2024 20:43:50'	15.796
'13-Nov-2024 21:43:50'	15.684
'13-Nov-2024 22:43:50'	15.628
'13-Nov-2024 23:43:50'	15.572
'14-Nov-2024 00:43:50'	15.516
'14-Nov-2024 01:43:50'	15.517
'14-Nov-2024 02:43:50'	15.516
'14-Nov-2024 03:43:50'	15.516
'14-Nov-2024 04:43:50'	15.46
'14-Nov-2024 05:43:50'	15.46
'14-Nov-2024 06:43:50'	15.46
'14-Nov-2024 07:43:50'	15.46
'14-Nov-2024 08:43:50'	15.46
'14-Nov-2024 09:43:50'	15.516
'14-Nov-2024 10:43:50'	15.517
'14-Nov-2024 11:43:50'	15.517
'14-Nov-2024 12:43:50'	15.627
'14-Nov-2024 13:43:50'	15.684
'14-Nov-2024 14:43:50'	15.683
'14-Nov-2024 15:43:50'	15.684
'14-Nov-2024 16:43:50'	15.74
'14-Nov-2024 17:43:50'	15.628
'14-Nov-2024 18:43:50'	15.628
'14-Nov-2024 19:43:50'	15.628
'14-Nov-2024 20:43:50'	15.516
'14-Nov-2024 21:43:50'	15.404
'14-Nov-2024 22:43:50'	15.348
'14-Nov-2024 23:43:50'	15.293
'15-Nov-2024 00:43:50'	15.348
'15-Nov-2024 01:43:50'	15.237
'15-Nov-2024 02:43:50'	15.18
'15-Nov-2024 03:43:50'	15.069
'15-Nov-2024 04:43:50'	15.013
'15-Nov-2024 05:43:50'	14.902
'15-Nov-2024 06:43:50'	14.902
'15-Nov-2024 07:43:50'	14.846
'15-Nov-2024 08:43:50'	14.789
'15-Nov-2024 09:43:50'	14.845
'15-Nov-2024 10:43:50'	14.845
'15-Nov-2024 11:43:50'	15.012
'15-Nov-2024 12:43:50'	15.124
'15-Nov-2024 13:43:50'	15.181
'15-Nov-2024 14:43:50'	15.348
'15-Nov-2024 15:43:50'	15.292
'15-Nov-2024 16:43:50'	15.293
'15-Nov-2024 17:43:50'	15.237
'15-Nov-2024 18:43:50'	15.293
'15-Nov-2024 19:43:50'	15.18
'15-Nov-2024 20:43:50'	15.125
'15-Nov-2024 21:43:50'	15.014
'15-Nov-2024 22:43:50'	14.957
'15-Nov-2024 23:43:50'	14.901
'16-Nov-2024 00:43:50'	14.789
'16-Nov-2024 01:43:50'	14.789
'16-Nov-2024 02:43:50'	14.678
'16-Nov-2024 03:43:50'	14.623
'16-Nov-2024 04:43:50'	14.567
'16-Nov-2024 05:43:50'	14.512
'16-Nov-2024 06:43:50'	14.456
'16-Nov-2024 07:43:50'	14.401
'16-Nov-2024 08:43:50'	14.344
'16-Nov-2024 09:43:50'	14.345
'16-Nov-2024 10:43:50'	14.345
'16-Nov-2024 11:43:50'	14.457
'16-Nov-2024 12:43:50'	14.511
'16-Nov-2024 13:43:50'	14.631
'16-Nov-2024 14:43:50'	14.733
'16-Nov-2024 15:43:50'	14.79
'16-Nov-2024 16:43:50'	14.845
'16-Nov-2024 17:43:50'	14.789
'16-Nov-2024 18:43:50'	14.791
'16-Nov-2024 19:43:50'	14.777
'16-Nov-2024 20:43:50'	14.678
'16-Nov-2024 21:43:50'	14.619
'16-Nov-2024 22:43:50'	14.512
'16-Nov-2024 23:43:50'	14.457
'17-Nov-2024 00:43:50'	14.457
'17-Nov-2024 01:43:50'	14.456
'17-Nov-2024 02:43:50'	14.512
'17-Nov-2024 03:43:50'	14.456
'17-Nov-2024 04:43:50'	14.456
'17-Nov-2024 05:43:50'	14.4
'17-Nov-2024 06:43:50'	14.456
'17-Nov-2024 07:43:50'	14.398
'17-Nov-2024 08:43:50'	14.401
'17-Nov-2024 09:43:50'	14.457
'17-Nov-2024 10:43:50'	14.457
'17-Nov-2024 11:43:50'	14.456
'17-Nov-2024 12:43:50'	14.457
'17-Nov-2024 13:43:50'	14.456
'17-Nov-2024 14:43:50'	14.513
'17-Nov-2024 15:43:50'	14.513
'17-Nov-2024 16:43:50'	14.567
'17-Nov-2024 17:43:50'	14.568
'17-Nov-2024 18:43:50'	14.569
'17-Nov-2024 19:43:50'	14.513
'17-Nov-2024 20:43:50'	14.456
'17-Nov-2024 21:43:50'	14.512
'17-Nov-2024 22:43:50'	14.455
'17-Nov-2024 23:43:50'	14.513
'18-Nov-2024 00:43:50'	14.457
'18-Nov-2024 01:43:50'	14.457
'18-Nov-2024 02:43:50'	14.497
'18-Nov-2024 03:43:50'	14.457
'18-Nov-2024 04:43:50'	14.457
'18-Nov-2024 05:43:50'	14.513
'18-Nov-2024 06:43:50'	14.457
'18-Nov-2024 07:43:50'	14.457
'18-Nov-2024 08:43:50'	14.458
'18-Nov-2024 09:43:50'	14.457
'18-Nov-2024 10:43:50'	14.512
'18-Nov-2024 11:43:50'	14.623
'18-Nov-2024 12:43:50'	14.568
'18-Nov-2024 13:43:50'	14.623
'18-Nov-2024 14:43:50'	14.624
'18-Nov-2024 15:43:50'	14.678
'18-Nov-2024 16:43:50'	14.734
'18-Nov-2024 17:43:50'	14.733
'18-Nov-2024 18:43:50'	14.735
'18-Nov-2024 19:43:50'	14.734
'18-Nov-2024 20:43:50'	14.679
'18-Nov-2024 21:43:50'	14.676
'18-Nov-2024 22:43:50'	14.623
'18-Nov-2024 23:43:50'	14.623
'19-Nov-2024 00:43:50'	14.568
'19-Nov-2024 01:43:50'	14.512
'19-Nov-2024 02:43:50'	14.511
'19-Nov-2024 03:43:50'	14.457
'19-Nov-2024 04:43:50'	14.512
'19-Nov-2024 05:43:50'	14.401
'19-Nov-2024 06:43:50'	14.457
'19-Nov-2024 07:43:50'	14.457
'19-Nov-2024 08:43:50'	14.456
'19-Nov-2024 09:43:50'	14.401
'19-Nov-2024 10:43:50'	14.457
'19-Nov-2024 11:43:50'	14.456
'19-Nov-2024 12:43:50'	14.457
'19-Nov-2024 13:43:50'	14.457
'19-Nov-2024 14:43:50'	14.566
'19-Nov-2024 15:43:50'	14.568
'19-Nov-2024 16:43:50'	14.624
'19-Nov-2024 17:43:50'	14.568
'19-Nov-2024 18:43:50'	14.568
'19-Nov-2024 19:43:50'	14.569
'19-Nov-2024 20:43:50'	14.569
'19-Nov-2024 21:43:50'	14.567
'19-Nov-2024 22:43:50'	14.568
'19-Nov-2024 23:43:50'	14.567
'20-Nov-2024 00:43:50'	14.624
'20-Nov-2024 01:43:50'	14.623
'20-Nov-2024 02:43:50'	14.624
'20-Nov-2024 03:43:50'	14.623
'20-Nov-2024 04:43:50'	14.679
'20-Nov-2024 05:43:50'	14.734
'20-Nov-2024 06:43:50'	14.786
'20-Nov-2024 07:43:50'	14.79
'20-Nov-2024 08:43:50'	14.788
'20-Nov-2024 09:43:50'	14.845
'20-Nov-2024 10:43:50'	14.846
'20-Nov-2024 11:43:50'	14.792
'20-Nov-2024 12:43:50'	14.901
'20-Nov-2024 13:43:50'	14.9
'20-Nov-2024 14:43:50'	14.847
'20-Nov-2024 15:43:50'	14.791
'20-Nov-2024 16:43:50'	14.789
'20-Nov-2024 17:43:50'	14.79
'20-Nov-2024 18:43:50'	14.733
'20-Nov-2024 19:43:50'	14.678
'20-Nov-2024 20:43:50'	14.735
'20-Nov-2024 21:43:50'	14.512
'20-Nov-2024 22:43:50'	14.457
'20-Nov-2024 23:43:50'	14.401
'21-Nov-2024 00:43:50'	14.233
'21-Nov-2024 01:43:50'	14.176
'21-Nov-2024 02:43:50'	14.122
'21-Nov-2024 03:43:50'	14.009
'21-Nov-2024 04:43:50'	13.953
'21-Nov-2024 05:43:50'	13.897
'21-Nov-2024 06:43:50'	13.841
'21-Nov-2024 07:43:50'	13.784
'21-Nov-2024 08:43:50'	13.729
'21-Nov-2024 09:43:50'	13.729
'21-Nov-2024 10:43:50'	13.73
'21-Nov-2024 11:43:50'	13.729
'21-Nov-2024 12:43:50'	13.841
'21-Nov-2024 13:43:50'	13.952
'21-Nov-2024 14:43:50'	13.954
'21-Nov-2024 15:43:50'	13.674
'21-Nov-2024 16:43:50'	13.618
'21-Nov-2024 17:43:50'	13.953
'21-Nov-2024 18:43:50'	13.843
'21-Nov-2024 19:43:50'	13.841
'21-Nov-2024 20:43:50'	13.898
'21-Nov-2024 21:43:50'	13.897
'21-Nov-2024 22:43:50'	13.953
'21-Nov-2024 23:43:50'	13.953
'22-Nov-2024 00:43:50'	14.122
'22-Nov-2024 01:43:50'	14.232
'22-Nov-2024 02:43:50'	14.289
'22-Nov-2024 03:43:50'	14.345
'22-Nov-2024 04:43:50'	14.345
'22-Nov-2024 05:43:50'	14.233
'22-Nov-2024 06:43:50'	14.178
'22-Nov-2024 07:43:50'	14.177
'22-Nov-2024 08:43:51'	14.345
'22-Nov-2024 09:43:50'	14.177
'22-Nov-2024 10:43:50'	14.065
'22-Nov-2024 11:43:50'	14.179
'22-Nov-2024 12:43:50'	14.233
'22-Nov-2024 13:43:50'	14.177
'22-Nov-2024 14:43:50'	14.123
'22-Nov-2024 15:43:50'	14.12
'22-Nov-2024 16:43:50'	14.065
'22-Nov-2024 17:43:50'	14.008
'22-Nov-2024 18:43:50'	14.063
'22-Nov-2024 19:43:50'	14.009
'22-Nov-2024 20:43:50'	13.84
'22-Nov-2024 21:43:50'	13.785
'22-Nov-2024 22:43:50'	13.727
'22-Nov-2024 23:43:50'	13.674
'23-Nov-2024 00:43:50'	13.561
'23-Nov-2024 01:43:50'	13.506
'23-Nov-2024 02:43:50'	13.395
'23-Nov-2024 03:43:50'	13.282
'23-Nov-2024 04:43:50'	13.227
'23-Nov-2024 05:43:50'	13.17
'23-Nov-2024 06:43:50'	13.17
'23-Nov-2024 07:43:50'	13.059
'23-Nov-2024 08:43:50'	13.059
'23-Nov-2024 09:43:50'	13.003
'23-Nov-2024 10:43:50'	13.058
'23-Nov-2024 11:43:50'	13.17
'23-Nov-2024 12:43:50'	13.395
'23-Nov-2024 13:43:50'	13.394
'23-Nov-2024 14:43:50'	13.339
'23-Nov-2024 15:43:50'	13.507
'23-Nov-2024 16:43:50'	13.45
'23-Nov-2024 17:43:50'	13.356
'23-Nov-2024 18:43:50'	13.284
'23-Nov-2024 19:43:50'	13.227
'23-Nov-2024 20:43:50'	13.227
'23-Nov-2024 21:43:50'	13.17
'23-Nov-2024 22:43:50'	13.108
'23-Nov-2024 23:43:50'	13.06
'24-Nov-2024 00:43:50'	13.059
'24-Nov-2024 01:43:50'	13.061
'24-Nov-2024 02:43:50'	13.002
'24-Nov-2024 03:43:50'	13.051
'24-Nov-2024 04:43:50'	13.003
'24-Nov-2024 05:43:50'	12.972
'24-Nov-2024 06:43:50'	12.947
'24-Nov-2024 07:43:50'	12.949
'24-Nov-2024 08:43:50'	12.999
'24-Nov-2024 09:43:50'	13.003
'24-Nov-2024 10:43:50'	12.947
'24-Nov-2024 11:43:50'	13.059
'24-Nov-2024 12:43:50'	13.058
'24-Nov-2024 13:43:50'	13.06
'24-Nov-2024 14:43:50'	13.115
'24-Nov-2024 15:43:50'	13.162
'24-Nov-2024 16:43:50'	13.227
'24-Nov-2024 17:43:50'	13.17
'24-Nov-2024 18:43:50'	13.226
'24-Nov-2024 19:43:50'	13.17
'24-Nov-2024 20:43:50'	13.171
'24-Nov-2024 21:43:50'	13.17
'24-Nov-2024 22:43:50'	13.171
'24-Nov-2024 23:43:50'	13.17
'25-Nov-2024 00:43:50'	13.171
'25-Nov-2024 01:43:50'	13.116
'25-Nov-2024 02:43:50'	13.115
'25-Nov-2024 03:43:50'	13.115
'25-Nov-2024 04:43:50'	13.169
'25-Nov-2024 05:43:50'	13.115
'25-Nov-2024 06:43:50'	13.115
'25-Nov-2024 07:43:50'	13.06
'25-Nov-2024 08:43:50'	13.059
'25-Nov-2024 09:43:50'	13.059
'25-Nov-2024 10:43:50'	13.003
'25-Nov-2024 11:43:50'	13.116
'25-Nov-2024 12:43:50'	13.115
'25-Nov-2024 13:43:50'	13.283
'25-Nov-2024 14:43:50'	13.283
'25-Nov-2024 15:43:50'	13.171
'25-Nov-2024 16:43:50'	13.227
'25-Nov-2024 17:43:50'	13.283
'25-Nov-2024 18:43:50'	13.227
'25-Nov-2024 19:43:50'	13.283
'25-Nov-2024 20:43:50'	13.227
'25-Nov-2024 21:43:50'	13.283
'25-Nov-2024 22:43:50'	13.227
'25-Nov-2024 23:43:50'	13.171
'26-Nov-2024 00:43:50'	13.115
'26-Nov-2024 01:43:50'	13.171
'26-Nov-2024 02:43:50'	13.171
'26-Nov-2024 03:43:50'	13.17
'26-Nov-2024 04:43:50'	13.115
'26-Nov-2024 05:43:50'	13.115
'26-Nov-2024 06:43:50'	13.118
'26-Nov-2024 07:43:50'	13.172
'26-Nov-2024 08:43:51'	13.227
'26-Nov-2024 09:43:50'	13.171
'26-Nov-2024 10:43:50'	13.227
'26-Nov-2024 11:43:50'	13.227
'26-Nov-2024 12:43:50'	13.227
'26-Nov-2024 13:43:50'	13.338
'26-Nov-2024 14:43:50'	13.393
'26-Nov-2024 15:43:50'	13.394
'26-Nov-2024 16:43:50'	13.45
'26-Nov-2024 17:43:50'	13.394
'26-Nov-2024 18:43:50'	13.394
'26-Nov-2024 19:43:50'	13.338
'26-Nov-2024 20:43:50'	13.45
'26-Nov-2024 21:43:50'	13.49
'26-Nov-2024 22:43:50'	13.451
'26-Nov-2024 23:43:50'	13.451
'27-Nov-2024 00:43:50'	13.451
'27-Nov-2024 01:43:50'	13.507
'27-Nov-2024 02:43:50'	13.452
'27-Nov-2024 03:43:50'	13.562
'27-Nov-2024 04:43:50'	13.507
'27-Nov-2024 05:43:50'	13.562
'27-Nov-2024 06:43:50'	13.506
'27-Nov-2024 07:43:50'	13.451
'27-Nov-2024 08:43:51'	13.451
'27-Nov-2024 09:43:50'	13.506
'27-Nov-2024 10:43:50'	13.562
'27-Nov-2024 11:43:50'	13.673
'27-Nov-2024 12:43:50'	13.675
'27-Nov-2024 13:43:50'	13.73
'27-Nov-2024 14:43:50'	13.73
'27-Nov-2024 15:43:50'	13.841
'27-Nov-2024 16:43:50'	13.842
'27-Nov-2024 17:43:50'	13.729
'27-Nov-2024 18:43:50'	13.727
'27-Nov-2024 19:43:50'	13.673
'27-Nov-2024 20:43:50'	13.73
'27-Nov-2024 21:43:50'	13.731
'27-Nov-2024 22:43:50'	13.785
'27-Nov-2024 23:43:50'	13.786
'28-Nov-2024 00:43:50'	13.785
'28-Nov-2024 01:43:50'	13.785
'28-Nov-2024 02:43:50'	13.785
'28-Nov-2024 03:43:50'	13.729
'28-Nov-2024 04:43:50'	13.729
'28-Nov-2024 05:43:50'	13.729
'28-Nov-2024 06:43:50'	13.785
'28-Nov-2024 07:43:50'	13.841
'28-Nov-2024 08:43:50'	13.785
'28-Nov-2024 09:43:50'	13.786
'28-Nov-2024 10:43:50'	13.785
'28-Nov-2024 11:43:50'	13.842
'28-Nov-2024 12:43:50'	13.897
'28-Nov-2024 13:43:50'	13.841
'28-Nov-2024 14:43:50'	13.841
'28-Nov-2024 15:43:50'	13.842
'28-Nov-2024 16:43:50'	13.841
'28-Nov-2024 17:43:50'	13.84
'28-Nov-2024 18:43:50'	13.895
'28-Nov-2024 19:43:50'	13.841
'28-Nov-2024 20:43:50'	13.838
'28-Nov-2024 21:43:50'	13.841
'28-Nov-2024 22:43:50'	13.897
'28-Nov-2024 23:43:50'	13.897
'29-Nov-2024 00:43:50'	13.9
'29-Nov-2024 01:43:50'	13.896
'29-Nov-2024 02:43:50'	13.897
'29-Nov-2024 03:43:50'	13.898
'29-Nov-2024 04:43:50'	13.786
'29-Nov-2024 05:43:50'	13.782
'29-Nov-2024 06:43:50'	13.726
'29-Nov-2024 07:43:50'	13.672
'29-Nov-2024 08:43:50'	13.674
'29-Nov-2024 09:43:50'	13.729
'29-Nov-2024 10:43:50'	13.786
'29-Nov-2024 11:43:50'	13.952
'29-Nov-2024 12:43:50'	14.009
'29-Nov-2024 13:43:50'	13.952
'29-Nov-2024 14:43:50'	14.008
'29-Nov-2024 15:43:50'	14.064
'29-Nov-2024 16:43:50'	14.064
'29-Nov-2024 17:43:50'	14.009
'29-Nov-2024 18:43:50'	13.56
'29-Nov-2024 19:43:50'	13.785
'29-Nov-2024 20:43:50'	13.84
'29-Nov-2024 21:43:50'	13.729
'29-Nov-2024 22:43:50'	13.673
'29-Nov-2024 23:43:50'	13.729
'30-Nov-2024 00:43:50'	13.562
'30-Nov-2024 01:43:50'	13.562
'30-Nov-2024 02:43:50'	13.506
'30-Nov-2024 03:43:50'	13.449
'30-Nov-2024 04:43:50'	13.452
'30-Nov-2024 05:43:50'	13.392
'30-Nov-2024 06:43:50'	13.449
'30-Nov-2024 07:43:50'	13.394
'30-Nov-2024 08:43:50'	13.338
'30-Nov-2024 09:43:50'	13.282
'30-Nov-2024 10:43:50'	13.282
'30-Nov-2024 11:43:50'	13.394
'30-Nov-2024 12:43:50'	13.505
'30-Nov-2024 13:43:50'	13.561
'30-Nov-2024 14:43:50'	13.616
'30-Nov-2024 15:43:50'	13.561
'30-Nov-2024 16:43:50'	13.784
'30-Nov-2024 17:43:50'	13.671
'30-Nov-2024 18:43:50'	13.615
'30-Nov-2024 19:43:50'	13.506
'30-Nov-2024 20:43:50'	13.504
'30-Nov-2024 21:43:50'	13.45
'30-Nov-2024 22:43:50'	13.337
'30-Nov-2024 23:43:50'	13.338
'01-Dec-2024 00:43:50'	13.282
'01-Dec-2024 01:43:50'	13.224
'01-Dec-2024 02:43:50'	13.226
'01-Dec-2024 03:43:50'	13.059
'01-Dec-2024 04:43:50'	13.169
'01-Dec-2024 05:43:50'	13.115
'01-Dec-2024 06:43:50'	13.114
'01-Dec-2024 07:43:50'	13.17
'01-Dec-2024 08:43:51'	13.058
'01-Dec-2024 09:43:50'	13.058
'01-Dec-2024 10:43:50'	13.114
'01-Dec-2024 11:43:50'	13.339
'01-Dec-2024 12:43:50'	13.45
'01-Dec-2024 13:43:50'	13.506
'01-Dec-2024 14:43:50'	13.562
'01-Dec-2024 15:43:50'	13.617
'01-Dec-2024 16:43:50'	13.561
'01-Dec-2024 17:43:50'	13.562
'01-Dec-2024 18:43:50'	13.561
'01-Dec-2024 19:43:50'	13.505
'01-Dec-2024 20:43:50'	13.449
'01-Dec-2024 21:43:50'	13.449
'01-Dec-2024 22:43:50'	13.393
'01-Dec-2024 23:43:50'	13.283
'02-Dec-2024 00:43:50'	13.169
'02-Dec-2024 01:43:50'	13.058
'02-Dec-2024 02:43:50'	13.012
'02-Dec-2024 03:43:50'	13
'02-Dec-2024 04:43:50'	12.891
'02-Dec-2024 05:43:50'	12.834
'02-Dec-2024 06:43:50'	12.835
'02-Dec-2024 07:43:50'	12.779
'02-Dec-2024 08:43:50'	12.779
'02-Dec-2024 09:43:50'	12.835
'02-Dec-2024 10:43:50'	12.946
'02-Dec-2024 11:43:50'	13.003
'02-Dec-2024 12:43:50'	13.17
'02-Dec-2024 13:43:50'	13.226
'02-Dec-2024 14:43:50'	13.338
'02-Dec-2024 15:43:50'	13.337
'02-Dec-2024 16:43:50'	13.392
'02-Dec-2024 17:43:50'	13.282
'02-Dec-2024 18:43:50'	13.338
'02-Dec-2024 19:43:50'	13.282
'02-Dec-2024 20:43:50'	13.281
'02-Dec-2024 21:43:50'	13.17
'02-Dec-2024 22:43:50'	13.114
'02-Dec-2024 23:43:50'	13.004
'03-Dec-2024 00:43:50'	12.947
'03-Dec-2024 01:43:50'	12.891
'03-Dec-2024 02:43:50'	12.835
'03-Dec-2024 03:43:50'	12.781
'03-Dec-2024 04:43:50'	12.723
'03-Dec-2024 05:43:50'	12.724
'03-Dec-2024 06:43:50'	12.667
'03-Dec-2024 07:43:50'	12.612
'03-Dec-2024 08:43:50'	12.667
'03-Dec-2024 09:43:50'	12.667
'03-Dec-2024 10:43:50'	12.724
'03-Dec-2024 11:43:50'	12.779
'03-Dec-2024 12:43:50'	12.724
'03-Dec-2024 13:43:50'	12.723
'03-Dec-2024 14:43:50'	12.723
'03-Dec-2024 15:43:50'	12.779
'03-Dec-2024 16:43:50'	12.779
'03-Dec-2024 17:43:50'	12.779
'03-Dec-2024 18:43:50'	12.779
'03-Dec-2024 19:43:50'	12.779
